brand,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,selling_price
Tata,2018,10000,1,1,1,1,20.3,1199.0,84.0,5.0,13.217673557208654
Maruti,2014,110000,0,1,1,3,23.2,1248.0,73.94,5.0,12.834681304952548
Mahindra,2010,120000,0,1,1,1,14.0,2498.0,112.0,7.0,12.611537753638338
Mahindra,2014,120000,0,1,1,1,15.1,2179.0,140.0,7.0,13.42984807715229
Honda,2017,15780,1,1,1,1,17.8,1198.0,86.7,5.0,13.253391639810733
Hyundai,2010,90000,0,1,1,3,23.0,1396.0,90.0,5.0,12.506177237980511
Hyundai,2015,108000,0,1,1,1,19.67,1582.0,126.2,5.0,13.652991628466498
Chevrolet,2013,50000,0,1,1,1,25.44,936.0,57.6,5.0,12.611537753638338
Renault,2018,25000,1,1,1,1,25.17,799.0,53.3,5.0,12.765688433465597
Mahindra,2015,60000,0,1,1,1,15.4,1997.0,120.0,7.0,13.623138665316818
Tata,2014,90000,0,1,1,1,25.0,1396.0,69.0,5.0,11.982929094215963
Mahindra,2010,168000,0,1,1,1,14.0,2498.0,112.0,7.0,12.345830240069793
Toyota,2012,120000,0,1,1,2,19.383089105743082,1248.0,82.85,5.0,12.611537753638338
Hyundai,2013,50000,1,1,0,1,16.95,1197.0,78.9,5.0,12.577636201962656
Volkswagen,2010,80000,0,1,1,4,22.07,1199.0,73.9,5.0,12.524526376648708
Honda,2013,100000,0,1,1,1,25.8,1498.0,98.6,5.0,12.691580461311874
Tata,2007,150000,0,1,1,2,17.2,1396.0,53.5,5.0,11.350406535472453
Hyundai,2005,89000,1,1,1,2,15.3,1341.0,83.0,5.0,11.918390573078392
Maruti,2011,40000,1,1,1,1,19.7,796.0,46.3,5.0,11.951180395901384
Volvo,2018,2000,0,0,0,1,16.8,1984.0,150.0,5.0,14.721750953984929
Maruti,2019,15000,1,1,0,1,22.0,1197.0,81.8,5.0,13.38472764187182
Hyundai,2015,50000,0,1,1,2,21.19,1396.0,88.73,5.0,13.321214236149494
Ford,2015,20000,1,1,1,2,15.8,1499.0,110.0,5.0,13.226723392728571
Hyundai,2015,45000,1,1,1,1,17.19,1197.0,81.86,5.0,13.122363377404328
Toyota,2016,94000,0,0,0,1,11.36,2755.0,171.5,7.0,14.417090544998729
Maruti,2012,40000,1,1,1,1,19.7,796.0,46.3,5.0,12.323855681186558
Mahindra,2009,176000,0,1,1,2,17.0,1461.0,66.0,5.0,12.206072645530174
Tata,2016,60000,0,1,1,2,17.88,1405.0,48.21,5.0,12.611537753638338
Maruti,2013,190000,0,1,1,2,23.4,1248.0,74.0,5.0,12.971540487669746
Toyota,2012,125000,0,1,1,2,21.43,1364.0,87.2,5.0,12.936033799212835
Tata,2015,110000,0,1,1,1,14.1,2179.0,147.94,7.0,13.128345449081877
Mahindra,2017,95000,0,1,1,1,15.4,1997.0,120.0,7.0,14.038654109278484
BMW,2019,8500,0,0,0,1,16.78,1995.0,190.0,5.0,15.520258650202699
Hyundai,2010,70000,1,1,1,4,20.36,1197.0,78.9,5.0,11.84939770159144
Hyundai,2015,100000,1,1,1,1,18.6,1197.0,81.83,5.0,13.304684934198283
Hyundai,2018,10000,1,1,1,1,18.9,1197.0,81.86,5.0,13.321214236149494
Renault,2017,65000,0,1,1,2,21.04,1461.0,83.8,7.0,13.444446876573442
Mahindra,2015,140000,0,1,1,1,16.0,2179.0,140.0,7.0,13.732127862068111
Honda,2018,20000,1,1,1,1,19.5,1199.0,88.76,5.0,13.304684934198283
Tata,2015,110000,0,1,1,1,14.1,2179.0,147.94,7.0,13.128345449081877
Hyundai,2012,28000,1,0,1,1,19.81,1086.0,68.05,5.0,12.577636201962656
Maruti,2016,70000,1,1,1,1,20.51,998.0,67.04,5.0,12.765688433465597
Toyota,2007,210000,0,1,1,2,12.8,2494.0,102.0,8.0,13.049792684569493
Honda,2015,120000,0,1,1,2,26.0,1498.0,98.6,5.0,13.329377546788654
Maruti,2018,9000,1,1,0,1,21.4,1197.0,83.1,5.0,13.514405465180353
Maruti,2015,135000,0,1,1,1,26.59,1248.0,74.0,5.0,13.304684934198283
Maruti,2018,30000,1,1,1,1,21.4,1197.0,83.1,5.0,13.217673557208654
Honda,2014,72000,0,0,1,1,26.0,1498.0,98.6,5.0,13.235692062711331
Skoda,2016,11000,1,0,0,1,14.3,1598.0,103.5,5.0,13.37700559577791
Maruti,2015,53000,1,1,1,2,22.74,796.0,47.3,5.0,12.506177237980511
Tata,2012,90000,0,1,1,2,19.0,1405.0,71.0,5.0,12.524526376648708
Hyundai,2018,25000,1,1,1,1,18.6,1197.0,81.83,5.0,13.253391639810733
Toyota,2011,120000,0,1,1,2,12.8,2494.0,102.0,8.0,13.38472764187182
Tata,2009,60000,0,1,1,2,17.88,1396.0,52.8,5.0,11.407564949312402
Maruti,2019,11000,1,1,1,1,21.63,998.0,67.0,5.0,13.122363377404328
Hyundai,2016,120000,0,1,1,1,23.9,1582.0,126.32,5.0,13.652991628466498
Maruti,2011,110000,0,1,1,2,21.1,1248.0,73.9,5.0,12.577636201962656
Toyota,2011,110000,1,1,1,1,17.6,1496.0,88.73,5.0,12.611537753638338
Tata,2015,50000,1,1,1,1,17.57,1193.0,88.7,5.0,12.691580461311874
Jeep,2017,60000,0,1,1,1,17.1,1956.0,170.0,5.0,14.340238495183105
Maruti,2011,70000,0,1,1,2,22.9,1248.0,74.0,5.0,12.611537753638338
Skoda,2007,100000,0,1,1,2,16.6,1896.0,122.4,5.0,12.429216196844383
Tata,2010,90000,0,1,1,2,18.8,1248.0,90.0,5.0,12.429216196844383
Hyundai,2015,100000,1,1,1,2,19.81,1086.0,68.05,5.0,12.567237494741757
Honda,2016,65000,1,1,1,1,17.8,1497.0,117.3,5.0,13.558034327569558
Hyundai,2015,63063,1,0,0,1,18.9,1197.0,82.0,5.0,13.049792684569493
Maruti,2014,31000,1,1,1,1,20.51,998.0,67.04,5.0,12.611537753638338
Mahindra,2014,70000,0,1,1,1,15.4,2179.0,120.0,7.0,13.38472764187182
Maruti,2004,46000,1,1,1,4,16.1,796.0,37.0,4.0,11.225243392518447
Hyundai,2016,45000,1,1,1,1,18.9,1197.0,82.0,5.0,13.17115354157376
Tata,2011,50000,0,1,1,2,23.57,1396.0,70.0,5.0,11.938193200374572
Maruti,2014,30000,1,1,1,1,19.1,1197.0,85.8,5.0,13.217673557208654
Maruti,2015,18500,1,1,1,1,20.51,998.0,67.04,5.0,12.923909999653127
Maruti,2011,50000,1,1,1,2,15.37,1196.0,73.0,7.0,11.884489021402711
Hyundai,2017,80000,0,1,1,2,24.0,1186.0,73.97,5.0,13.180632285528304
Volkswagen,2013,54327,1,0,0,2,17.2,1197.0,103.6,5.0,13.023647404465171
Tata,2018,50000,0,1,1,1,24.7,1047.0,69.0,5.0,13.122363377404328
Tata,2019,14000,1,1,1,1,20.3,1199.0,84.0,5.0,13.16158409055761
Hyundai,2019,3000,0,1,1,1,25.4,1186.0,73.97,5.0,13.458835614025542
Honda,2016,74000,1,0,0,1,13.7,1997.0,153.86,5.0,14.115615150414612
Mahindra,2010,78000,0,1,1,1,13.6,2523.0,63.0,7.0,13.017002861746503
Maruti,2011,110000,0,1,1,2,19.3,1248.0,73.9,5.0,12.676076274775909
Mahindra,2010,120000,1,1,1,1,15.7,1390.0,75.0,5.0,12.206072645530174
Maruti,2019,5000,1,1,1,1,21.21,1197.0,81.8,5.0,13.321214236149494
Maruti,2018,38817,0,0,1,1,27.39,1248.0,74.0,5.0,13.514405465180353
Tata,2011,90000,1,1,1,2,15.64,1193.0,64.08,5.0,11.407564949312402
Maruti,2018,16000,0,0,0,1,28.4,1248.0,74.0,5.0,13.579788224443204
Mahindra,2017,35000,0,1,1,1,25.32,1198.0,77.0,6.0,13.122363377404328
Tata,2010,110000,0,1,1,2,17.0,1405.0,71.0,5.0,12.043553716032399
Maruti,2012,100000,1,1,1,1,19.1,1197.0,85.8,5.0,12.644327576461329
Honda,2009,120000,1,1,1,2,16.8,1497.0,116.3,5.0,12.577636201962656
Maruti,2017,76000,0,0,1,1,25.47,1248.0,88.5,7.0,13.493926933836812
Tata,2015,110000,0,1,1,1,14.1,2179.0,147.94,7.0,13.128345449081877
Hyundai,2012,90000,1,1,1,2,17.92,1086.0,62.1,5.0,12.206072645530174
Mahindra,2019,16500,1,0,1,1,17.0,1197.0,110.0,5.0,13.901688254205327
Maruti,2017,35000,1,1,0,1,21.21,1197.0,81.8,5.0,13.493926933836812
Maruti,2013,44000,1,1,1,2,20.92,998.0,67.1,5.0,12.388394202324129
Maruti,2017,35000,1,1,1,1,24.7,796.0,47.3,5.0,12.644327576461329
Maruti,2012,175000,0,1,1,4,19.3,1248.0,73.9,5.0,12.821258284620408
Maruti,2013,120000,0,1,1,3,22.9,1248.0,74.0,5.0,13.060487973686241
Hyundai,2009,89322,1,1,1,2,17.0,1197.0,80.0,5.0,12.254862809699606
Hyundai,2006,90000,0,1,1,2,13.1,1493.0,82.0,5.0,11.695247021764184
Toyota,2017,98000,0,0,0,1,11.36,2755.0,171.5,7.0,14.144814305106875
Ford,2017,75000,0,0,1,1,26.1,1498.0,99.23,5.0,13.493926933836812
Hyundai,2017,25000,1,1,1,2,18.6,1197.0,81.83,5.0,13.353475098367715
Mahindra,2014,183000,0,1,1,1,15.96,2523.0,63.0,9.0,12.821258284620408
Hyundai,2016,13500,1,1,1,1,18.9,1197.0,82.0,5.0,13.060487973686241
Chevrolet,2010,70000,1,1,1,2,18.0,995.0,62.0,5.0,11.407564949312402
Maruti,2015,50000,0,1,1,1,25.2,1248.0,74.0,5.0,13.36138027787483
Mahindra,2007,110000,0,1,1,3,13.6,2523.0,63.0,7.0,12.409013489526863
BMW,2018,29500,0,0,0,1,22.48,1995.0,187.74,5.0,15.147876577058609
Hyundai,2018,55000,1,1,0,1,14.8,1591.0,121.3,5.0,14.137594057133388
Ford,2016,68609,0,0,1,1,22.7,1498.0,89.84,5.0,13.151922179645874
Toyota,2017,25538,1,2,1,1,16.78,1496.0,88.73,5.0,13.345506928718539
Lexus,2019,20000,1,0,0,1,22.37,2487.0,214.56,5.0,15.454507272639919
Maruti,2019,5621,1,2,0,1,22.0,1197.0,81.8,5.0,13.38472764187182
Renault,2018,20000,1,1,1,1,23.01,999.0,67.0,5.0,12.676076274775909
Toyota,2005,120000,0,1,1,1,12.8,2494.0,102.0,8.0,12.409013489526863
Maruti,2015,147000,0,1,1,2,26.59,1248.0,74.0,5.0,13.353475098367715
Maruti,2018,69779,1,0,0,1,22.0,1197.0,81.8,5.0,13.304684934198283
Mahindra,2011,120000,0,1,1,2,13.6,2523.0,63.0,7.0,12.89921982609012
Skoda,2017,33000,1,0,0,2,14.7,1798.0,177.5,5.0,14.28551418721001
Hyundai,2009,90000,1,1,1,2,20.36,1197.0,78.9,5.0,12.043553716032399
BMW,2019,7500,0,0,0,1,16.78,1995.0,190.0,5.0,15.501909511534503
Ford,2012,110000,0,1,0,1,11.4,2953.0,153.86,7.0,13.122363377404328
Volkswagen,2011,72000,0,1,1,2,20.54,1598.0,103.6,5.0,12.611537753638338
Maruti,2019,7500,1,1,0,1,21.21,1197.0,81.8,5.0,13.304684934198283
Hyundai,2018,30000,1,1,1,1,18.9,1197.0,81.86,5.0,13.017002861746503
Tata,2017,20000,0,1,1,1,14.1,2179.0,147.94,7.0,13.9108207377686
Mahindra,2014,65000,0,1,1,2,15.96,2523.0,62.1,7.0,13.38472764187182
Hyundai,2013,110000,0,1,1,2,21.27,1396.0,88.76,5.0,12.84792653170257
Renault,2015,110000,0,1,1,1,21.64,1461.0,84.8,5.0,13.180632285528304
Hyundai,2012,40000,1,1,1,1,21.1,814.0,55.2,5.0,11.918390573078392
Maruti,2018,11500,1,1,1,1,23.95,998.0,67.05,5.0,12.834681304952548
Hyundai,2016,10000,1,1,1,1,18.6,1197.0,81.83,5.0,13.304684934198283
Maruti,2004,120000,1,1,1,3,18.9,998.0,67.1,5.0,11.695247021764184
Maruti,2009,60000,1,1,1,1,19.0,998.0,67.1,5.0,12.013700752882718
Maruti,2018,38817,0,0,1,1,27.39,1248.0,74.0,5.0,13.514405465180353
Maruti,2015,80000,0,1,1,1,26.59,1248.0,74.0,5.0,13.17115354157376
Toyota,2017,50000,1,1,1,1,17.71,1197.0,78.9,5.0,13.279367126213993
Maruti,2018,90000,0,1,0,1,28.4,1248.0,74.0,5.0,13.415032991367148
Volkswagen,2013,120000,0,1,1,2,20.54,1598.0,103.6,5.0,12.89921982609012
Maruti,2017,52000,0,1,1,1,24.3,1248.0,88.5,5.0,13.592367006650065
Tata,2013,140000,0,1,1,1,21.02,1248.0,88.76,5.0,12.66349749256905
Mahindra,2012,85472,0,0,1,1,12.05,2179.0,120.0,8.0,13.081541382884074
Maruti,2000,100000,1,1,1,3,16.1,796.0,37.0,4.0,11.082142548877775
Mahindra,2014,60000,0,1,1,2,15.1,2179.0,140.0,7.0,13.527828485512494
Maruti,2011,70000,1,1,1,2,14.0,796.0,35.0,5.0,11.77528972943772
Volkswagen,2011,70000,0,1,1,2,20.54,1598.0,103.6,5.0,12.429216196844383
Maruti,2019,30000,0,1,1,1,28.4,1248.0,74.02,5.0,13.458835614025542
Maruti,2009,150000,1,1,1,2,18.9,1061.0,67.0,5.0,11.813030057420567
Maruti,2014,90000,1,1,1,2,23.95,998.0,67.05,5.0,12.388394202324129
Tata,2016,60000,0,1,1,1,19.09,1405.0,69.01,5.0,12.468436909997665
Tata,2015,70000,0,1,1,1,19.1,1405.0,70.0,5.0,12.560244459250788
Hyundai,2017,34000,1,1,1,1,21.1,814.0,55.2,5.0,12.449014902564246
Hyundai,2007,120000,1,1,1,2,19.383089105743082,1248.0,82.85,5.0,12.206072645530174
Maruti,2009,160000,1,1,1,3,17.5,1197.0,85.8,5.0,12.154779351142624
Ford,2015,110000,0,1,1,1,22.77,1498.0,98.59,5.0,13.219490088135052
Maruti,2016,50000,1,1,1,1,23.95,998.0,67.05,5.0,12.676076274775909
Jaguar,2017,45000,0,0,0,1,19.33,1999.0,177.0,5.0,14.978661367769956
Hyundai,2017,30000,1,1,1,1,21.1,814.0,55.2,5.0,12.736700896592344
Hyundai,2008,127000,0,1,1,2,16.8,1493.0,110.0,5.0,12.409013489526863
Maruti,2013,27000,1,1,1,1,20.92,998.0,67.1,5.0,12.429216196844383
Tata,2017,120000,0,1,1,1,27.28,1047.0,69.0,5.0,12.765688433465597
Mahindra,2013,80000,0,1,1,2,15.96,2523.0,62.1,7.0,13.17115354157376
Maruti,2009,70000,0,1,1,2,19.3,1248.0,73.9,5.0,12.388394202324129
Hyundai,2017,25471,0,0,1,1,21.9,1396.0,90.0,5.0,13.422467969854667
Toyota,2010,250000,0,1,1,2,12.8,2494.0,102.0,7.0,13.527828485512494
Maruti,2014,50000,0,1,1,1,23.4,1248.0,74.0,5.0,13.38472764187182
Hyundai,2015,90000,1,1,1,1,18.6,1197.0,81.83,5.0,13.1538620444637
Fiat,2015,96500,0,1,1,1,20.5,1248.0,91.72,5.0,12.959844447906553
Maruti,2017,40000,1,1,1,1,23.95,998.0,67.1,5.0,12.853175887588712
Lexus,2019,20000,1,0,0,1,22.37,2487.0,214.56,5.0,15.454507272639919
Hyundai,2013,50000,1,1,1,2,17.1,1591.0,121.3,5.0,13.122363377404328
Mahindra,2016,120000,0,1,1,1,25.32,1198.0,77.0,6.0,12.785491060761776
Renault,2012,105000,0,1,1,2,19.01,1461.0,108.45,5.0,12.765688433465597
Hyundai,2011,70000,1,1,1,1,16.36,1495.0,93.7,5.0,12.100712129872347
Maruti,2019,5000,1,1,1,1,21.21,1197.0,81.8,5.0,13.422467969854667
Ford,2016,70000,0,1,1,2,25.83,1498.0,99.0,5.0,12.765688433465597
Maruti,2010,150000,0,1,1,2,19.383089105743082,1248.0,82.85,5.0,12.456827472819203
Mahindra,2016,50000,0,1,1,1,15.4,1997.0,120.0,7.0,13.764217263576723
Tata,2019,15000,1,1,1,1,20.3,1199.0,84.0,5.0,13.217673557208654
Jaguar,2017,45000,0,0,0,1,19.33,1999.0,177.0,5.0,14.978661367769956
Maruti,2006,90000,1,1,1,2,18.9,998.0,67.0,5.0,11.695247021764184
Volkswagen,2017,80000,0,1,1,1,21.66,1498.0,108.62,5.0,13.122363377404328
Mahindra,2015,110000,0,1,1,2,15.96,2523.0,62.1,7.0,13.199324418540456
Maruti,2016,70000,0,1,1,2,28.09,1248.0,88.5,5.0,13.480037821676145
Maruti,2001,42108,1,1,1,1,16.1,796.0,37.0,4.0,10.571316925111784
Ford,2018,19100,1,1,1,1,19.0,1194.0,94.68,5.0,13.458835614025542
Ford,2017,44077,1,0,0,1,17.01,1499.0,110.5,5.0,13.253391639810733
Maruti,2017,47747,0,0,1,1,28.09,1248.0,88.5,5.0,13.604789526648622
Ford,2015,110000,0,1,1,2,22.77,1498.0,98.59,5.0,13.38472764187182
Honda,2016,92000,0,1,1,1,21.9,1498.0,98.6,7.0,13.710150042306449
Maruti,2004,60000,1,1,1,1,19.7,796.0,46.3,5.0,11.407564949312402
Volkswagen,2011,49000,1,1,1,1,15.04,1598.0,103.6,5.0,12.834681304952548
Toyota,2014,95000,0,0,1,1,12.99,2494.0,100.6,8.0,13.42984807715229
Jeep,2018,80000,0,1,1,1,17.1,1956.0,170.0,5.0,14.331323723241304
Maruti,2008,70000,1,1,1,4,17.5,1298.0,85.8,5.0,12.429216196844383
Renault,2019,6500,1,1,1,1,20.0,999.0,72.0,7.0,13.458835614025542
Maruti,2010,120000,1,1,1,3,19.7,796.0,35.0,8.0,11.77528972943772
Daewoo,2001,137000,1,1,1,1,18.5,796.0,53.0,5.0,10.714417768752456
Mahindra,2018,55000,0,0,1,1,18.49,1493.0,100.0,7.0,13.698976741708323
Maruti,2014,65204,1,2,0,1,23.1,998.0,67.04,5.0,12.691580461311874
Mahindra,2016,100000,0,1,1,2,25.32,1198.0,77.0,6.0,12.793859310432293
Tata,2017,110000,0,1,1,1,24.7,1047.0,69.0,5.0,12.948009990259552
BMW,2019,8500,0,0,0,1,16.78,1995.0,190.0,5.0,15.520258650202699
Hyundai,2018,19500,1,1,1,1,18.6,1197.0,81.83,5.0,13.39239051461739
Honda,2019,7032,1,2,0,1,19.0,1199.0,88.76,5.0,13.565766324852886
Tata,2008,120000,0,1,1,2,19.09,1396.0,69.0,5.0,11.84939770159144
Mahindra,2006,120000,0,1,1,2,14.0,2523.0,83.0,7.0,12.043553716032399
Maruti,2015,80000,0,1,1,1,25.2,1248.0,74.0,5.0,13.304684934198283
Jaguar,2017,9000,0,0,0,1,13.6,1999.0,177.0,5.0,14.780591454007862
Maruti,2017,41232,0,0,1,1,19.383089105743082,1248.0,0.0,5.0,13.286181462633724
Tata,2005,120000,0,1,1,4,16.1,1405.0,70.0,5.0,11.407564949312402
Mahindra,2013,90000,0,1,1,1,15.96,2523.0,62.1,7.0,13.217673557208654
Mahindra,2015,57000,0,1,1,2,15.4,1997.0,120.0,7.0,13.415032991367148
Tata,2008,120000,0,1,1,1,12.2,1948.0,68.0,9.0,11.918390573078392
Maruti,2019,5621,1,2,0,1,22.0,1197.0,81.8,5.0,13.38472764187182
Ford,2018,12000,0,1,0,1,10.91,3198.0,197.0,7.0,14.994165554305921
Hyundai,2015,120000,0,1,1,2,19.67,1582.0,126.2,5.0,13.687677186454389
Mahindra,2016,20000,1,1,1,1,18.15,1198.0,82.0,6.0,12.697715449879391
Mahindra,2016,35000,0,1,1,1,18.49,1493.0,100.0,7.0,13.527828485512494
Maruti,2010,70000,1,1,1,2,18.9,1061.0,67.0,5.0,12.100712129872347
Maruti,2010,120000,0,1,1,1,21.1,1248.0,73.9,5.0,12.301382825334498
Maruti,2016,15000,1,1,1,1,22.74,796.0,47.3,5.0,12.577636201962656
Mahindra,2012,50000,0,1,1,1,15.96,2523.0,62.1,7.0,12.971540487669746
Tata,2016,50000,0,1,1,3,14.1,2179.0,147.94,7.0,13.38472764187182
Maruti,2015,110000,0,1,1,1,27.39,1248.0,74.0,5.0,13.287877815881902
Toyota,2011,72000,1,0,1,1,17.6,1496.0,88.7,5.0,12.611537753638338
Hyundai,2012,90000,0,1,0,1,19.08,1582.0,126.32,5.0,13.122363377404328
Skoda,2016,11000,1,0,0,1,14.3,1598.0,103.5,5.0,13.37700559577791
Maruti,2019,15000,1,1,1,1,15.37,1196.0,73.0,5.0,12.89921982609012
Datsun,2016,49000,1,0,1,1,19.02,1198.0,67.05,5.0,12.524526376648708
Hyundai,2017,30030,1,0,1,1,18.6,1197.0,81.83,5.0,13.296316684527767
Renault,2014,69000,0,0,1,1,19.87,1461.0,83.8,5.0,12.959844447906553
Hyundai,2012,38000,1,1,1,1,21.1,814.0,55.2,5.0,12.404923504275338
Tata,2011,90000,0,1,1,2,13.55,2179.0,118.35,7.0,12.429216196844383
Maruti,2017,42000,1,1,1,1,24.7,796.0,47.3,5.0,12.429216196844383
Maruti,2014,70000,1,1,1,2,19.1,1197.0,85.8,5.0,12.921470435024938
Fiat,2015,20000,0,1,1,1,20.4,1248.0,91.7,5.0,13.458835614025542
Maruti,2012,110000,0,1,1,2,19.3,1248.0,73.9,5.0,12.971540487669746
Mahindra,2007,207890,0,1,1,2,13.6,2523.0,63.0,7.0,12.254862809699606
Hyundai,2017,30000,1,1,1,1,18.6,1197.0,81.83,5.0,13.304684934198283
Hyundai,2014,160000,0,0,1,3,24.0,1120.0,70.0,5.0,12.886641043883259
Mahindra,2017,80000,0,1,1,1,15.4,2179.0,120.0,7.0,13.700099706452946
Tata,2012,90000,0,1,1,3,11.57,2179.0,138.1,7.0,12.206072645530174
Honda,2019,3100,1,1,0,1,18.2,1199.0,88.7,5.0,13.527828485512494
Hyundai,2016,30000,1,1,1,1,21.1,814.0,55.2,5.0,12.736700896592344
Maruti,2018,25000,0,1,1,1,25.1,1248.0,88.5,5.0,13.845069360205818
Maruti,2011,15000,1,1,1,3,19.7,796.0,46.3,5.0,11.856515169360305
Maruti,2007,70000,1,1,1,3,18.9,1061.0,67.0,5.0,11.918390573078392
Jaguar,2017,9000,0,0,0,1,13.6,1999.0,177.0,5.0,14.812828128480803
Fiat,2015,70000,0,1,1,1,20.4,1248.0,91.7,5.0,13.122363377404328
Maruti,2016,65755,1,1,1,1,21.4,1197.0,83.1,5.0,13.081541382884074
Hyundai,2019,60000,0,1,1,1,22.54,1396.0,88.76,5.0,13.458835614025542
Hyundai,2013,45000,1,1,1,2,21.1,814.0,55.2,5.0,12.013700752882718
Maruti,2012,156060,0,1,1,1,23.2,1248.0,73.94,5.0,12.542544882151386
Chevrolet,2014,110000,0,1,1,1,13.58,2499.0,72.4,10.0,13.304684934198283
Maruti,2016,50000,1,1,1,1,22.74,796.0,47.3,5.0,12.388394202324129
Chevrolet,2011,68519,1,0,1,1,16.2,995.0,62.1,5.0,11.77528972943772
Toyota,2013,79328,0,2,1,2,12.99,2494.0,100.6,7.0,13.527828485512494
Hyundai,2016,45000,0,0,0,2,16.38,1995.0,183.0,5.0,14.48333993053993
Toyota,2012,225000,0,1,1,2,12.99,2494.0,100.0,8.0,13.676247341204819
Hyundai,2018,10000,1,1,1,2,20.3,998.0,68.05,5.0,12.765688433465597
Maruti,2006,59000,1,1,1,2,16.1,796.0,37.0,4.0,11.652678711655406
Hyundai,2016,40000,0,1,1,1,24.8,1396.0,88.7,5.0,13.473020249017498
Tata,2008,120000,0,1,1,3,17.5,1396.0,70.0,5.0,10.819778284410283
Maruti,2019,10000,1,1,1,1,21.21,1197.0,81.8,5.0,13.329377546788654
Mahindra,2014,60000,0,1,1,1,14.0,2523.0,75.0,8.0,13.217673557208654
Maruti,2020,6000,1,1,1,1,23.95,998.0,67.05,5.0,12.873902018105829
Tata,2011,200000,0,1,1,2,17.0,1405.0,71.0,5.0,12.206072645530174
Volkswagen,2013,155000,0,1,1,2,20.54,1598.0,103.6,5.0,12.691580461311874
Maruti,2002,80000,1,1,1,2,18.9,998.0,67.1,5.0,11.84939770159144
Hyundai,2016,20000,1,1,1,1,17.01,1591.0,121.4,5.0,13.541073712262515
Tata,2019,2000,0,1,1,1,27.28,1047.0,69.0,5.0,13.415032991367148
Ford,2011,90000,0,1,1,3,20.0,1399.0,68.0,5.0,12.100712129872347
Honda,2009,70000,1,1,1,1,13.5,1799.0,130.0,5.0,12.388394202324129
Maruti,2017,100000,0,1,1,1,23.65,1248.0,88.5,5.0,13.304684934198283
Honda,2015,128000,0,0,1,1,26.0,1498.0,98.6,5.0,13.304684934198283
Hyundai,2012,45000,1,1,1,1,18.5,1197.0,82.85,5.0,12.721885810807203
Hyundai,2013,35582,1,0,1,1,18.5,1197.0,82.85,5.0,13.030245895511662
Mahindra,2015,40200,0,0,1,1,21.0,1498.0,74.96,7.0,13.005829561148378
Maruti,2016,80000,0,1,1,2,24.52,1248.0,88.5,7.0,13.369223455335854
Tata,2019,15000,0,0,1,1,17.0,1956.0,167.67,5.0,14.316285845876763
Tata,2018,100000,1,1,1,1,23.84,1199.0,84.0,5.0,12.691580461311874
Renault,2017,65000,0,1,1,2,21.04,1461.0,83.8,7.0,13.45166712454693
Maruti,2012,60000,0,1,1,1,19.3,1248.0,73.9,5.0,12.84792653170257
Maruti,2012,96000,0,1,1,2,20.77,1248.0,88.8,7.0,12.959844447906553
Maruti,2009,50000,1,1,1,1,19.0,998.0,66.1,5.0,12.128111104060462
Mahindra,2006,185000,0,1,1,1,12.7,2609.0,116.6,9.0,12.429216196844383
Toyota,2011,200000,0,1,1,2,12.8,2494.0,102.0,7.0,13.507625778194974
Honda,2014,110000,0,1,1,2,26.0,1498.0,98.6,5.0,13.217673557208654
Mahindra,2015,100000,0,1,1,1,18.49,1493.0,100.0,7.0,13.500799813124575
Datsun,2017,80000,1,1,1,2,20.63,1198.0,67.0,5.0,12.70381302974751
Hyundai,2010,110000,1,1,1,1,20.36,1197.0,78.9,5.0,12.254862809699606
Hyundai,2015,60000,1,1,1,1,18.6,1197.0,81.83,5.0,13.304684934198283
Hyundai,2017,10000,1,1,0,1,18.9,1197.0,81.86,5.0,13.217673557208654
Mahindra,2015,120000,0,1,1,1,18.49,1493.0,100.0,7.0,13.122363377404328
Hyundai,2017,47000,0,1,1,2,19.67,1582.0,126.2,5.0,13.933293593620657
Hyundai,2018,5000,1,1,0,1,14.8,1591.0,121.3,5.0,14.115615150414612
Jaguar,2017,9000,0,0,0,1,13.6,1999.0,177.0,5.0,14.780591454007862
Hyundai,2016,40000,0,1,1,1,22.54,1396.0,88.73,5.0,13.458835614025542
Maruti,2018,38817,0,0,1,1,27.39,1248.0,74.0,5.0,13.514405465180353
Hyundai,2005,200000,0,1,1,2,13.1,1493.0,82.0,5.0,12.206072645530174
Hyundai,2013,23000,1,0,1,1,17.0,1197.0,80.0,5.0,12.959844447906553
Mahindra,2005,15000,0,1,1,2,19.383089105743082,1248.0,82.85,5.0,12.765688433465597
Datsun,2017,140000,1,1,1,1,19.02,1198.0,67.05,7.0,12.206072645530174
Chevrolet,2008,70000,1,1,1,2,15.26,1150.0,74.9,5.0,11.289781913656018
Tata,2010,26432,1,0,1,1,25.4,624.0,37.48,4.0,11.082142548877775
Maruti,2018,69779,1,0,0,1,22.0,1197.0,81.8,5.0,13.304684934198283
Tata,2010,148000,0,1,1,2,19.09,1396.0,69.0,5.0,11.813030057420567
Maruti,2008,100000,1,1,1,2,18.9,1061.0,67.0,5.0,11.652678711655406
Renault,2012,110000,0,1,1,2,23.08,1461.0,63.12,5.0,12.323855681186558
Honda,2012,26000,1,1,1,1,19.4,1198.0,86.8,5.0,12.837344422372032
Maruti,2004,70000,1,1,1,2,18.9,998.0,67.1,5.0,11.156250521031495
Ford,2018,2860,0,0,1,1,23.8,1499.0,98.97,5.0,13.58609739363647
